data_venda,cliente,loja,produto,categoria,quantidade,preco_unitario,custo_unitario,cidade,estado,regiao,forma_pagamento
2024-12-24,Cliente 145,Loja Sul,Mesa,Móveis,9,1380.39,1052.81,São Paulo,SP,Sul,Débito
2023-10-05,Cliente 187,Loja Oeste,Teclado,Eletrônicos,1,1677.58,913.15,Curitiba,PR,Centro-Oeste,Boleto
2024-11-16,Cliente 146,Loja Sul,Cadeira,Móveis,3,1475.61,1132.94,Rio de Janeiro,RJ,Nordeste,Boleto
2023-01-14,Cliente 177,Loja Sul,Cadeira,Móveis,9,1419.17,924.16,Salvador,BA,centro-oeste,Débito
2023-08-13,Cliente 95,Loja Sul,Webcam,Acessórios,5,3101.57,1584.41,Curitiba,PR,SUL,Débito
2024-06-06,Cliente 32,Loja Oeste,Celular,Eletrônicos,9,1267.4,841.2,Brasília,DF,SUDESTE,Crédito
2023-07-02,Cliente 95,Loja Oeste,Impressora,Eletrônicos,7,1336.47,914.1,Goiânia,GO,nordeste,Débito
2023-08-30,Cliente 22,Loja Norte,Celular,Eletrônicos,3,529.05,330.28,Recife,PE,Centro-Oeste,Pix
2024-09-13,Cliente 181,Loja Sul,Monitor,Eletrônicos,2,1886.86,1290.44,Porto Alegre,RS,Nordeste,Boleto
2023-05-18,Cliente 132,Loja Centro,Fone de Ouvido,Acessórios,3,3172.54,2331.9,São Paulo,SP,sudeste,Boleto
2024-01-07,Cliente 5,Loja Norte,Celular,Eletrônicos,1,1500.71,1004.29,Rio de Janeiro,RJ,nordeste,Pix
2023-10-12,Cliente 25,Loja Sul,Cadeira,Móveis,4,2730.46,1911.55,Fortaleza,CE,Sul,Crédito
2023-05-07,Cliente 136,Loja Leste,Notebook,Eletrônicos,3,3326.74,2397.87,Curitiba,PR,nordeste,Boleto
2023-09-21,Cliente 121,Loja Leste,Webcam,Acessórios,7,1506.0,972.73,São Paulo,SP,SUDESTE,Crédito
2024-06-05,Cliente 65,Loja Norte,Mouse,Eletrônicos,1,1068.7,711.1,Rio de Janeiro,RJ,Centro-Oeste,Débito
2024-12-29,Cliente 122,Loja Oeste,Impressora,Eletrônicos,2,2266.32,1437.05,São Paulo,SP,Nordeste,Débito
2023-08-20,Cliente 158,Loja Norte,Monitor,Eletrônicos,3,509.71,287.23,Porto Alegre,RS,SUDESTE,Pix
2024-04-11,Cliente 117,Loja Sul,Teclado,Eletrônicos,8,1695.28,1239.23,Salvador,BA,Nordeste,Boleto
2024-06-17,Cliente 135,Loja Sul,Mesa,Móveis,3,3483.18,2429.56,São Paulo,SP,SUDESTE,Crédito
2023-08-21,Cliente 183,Loja Leste,Mouse,Eletrônicos,9,1116.09,891.29,Porto Alegre,RS,Sul,Débito
2023-11-01,Cliente 46,Loja Centro,Webcam,Acessórios,9,1737.69,1302.67,Recife,PE,SUL,Boleto
2024-08-31,Cliente 80,Loja Leste,Mesa,Móveis,9,900.72,629.62,Goiânia,GO,Centro-Oeste,Crédito
2023-12-15,Cliente 62,Loja Norte,Impressora,Eletrônicos,4,2404.52,1330.41,Goiânia,GO,Sudeste,Débito
2024-11-12,Cliente 181,Loja Leste,Mesa,Móveis,7,330.19,206.67,Porto Alegre,RS,CENTRO-OESTE,Pix
2024-06-16,Cliente 195,Loja Oeste,Impressora,Eletrônicos,8,1862.42,1374.34,Fortaleza,CE,centro-oeste,Boleto
2023-11-30,Cliente 159,Loja Sul,Monitor,Eletrônicos,2,3062.22,2330.1,Recife,PE,Nordeste,Débito
2023-08-24,Cliente 162,Loja Sul,Mouse,Eletrônicos,9,1206.84,762.08,Rio de Janeiro,RJ,Sudeste,Crédito
2024-03-08,Cliente 36,Loja Leste,Webcam,Acessórios,8,787.49,508.9,Porto Alegre,RS,Sul,Boleto
2024-11-26,Cliente 119,Loja Oeste,Mesa,Móveis,10,3305.61,2523.36,Porto Alegre,RS,sudeste,Boleto
2024-10-22,Cliente 32,Loja Centro,Fone de Ouvido,Acessórios,3,120.12,79.88,Belo Horizonte,MG,Sudeste,Crédito
2024-09-02,Cliente 15,Loja Leste,Cadeira,Móveis,9,2868.64,2009.03,Belo Horizonte,MG,SUDESTE,Pix
2023-09-17,Cliente 150,Loja Centro,Mouse,Eletrônicos,8,1165.6,701.76,Salvador,BA,CENTRO-OESTE,Boleto
2024-12-31,Cliente 68,Loja Sul,Celular,Eletrônicos,1,2340.11,1175.62,Rio de Janeiro,RJ,centro-oeste,Boleto
2024-11-20,Cliente 165,Loja Sul,Teclado,Eletrônicos,3,2323.41,1498.9,Porto Alegre,RS,CENTRO-OESTE,Boleto
2023-07-23,Cliente 12,Loja Sul,Impressora,Eletrônicos,3,2186.09,1628.27,Salvador,BA,sudeste,Boleto
2023-07-04,Cliente 168,Loja Norte,Mouse,Eletrônicos,8,585.75,351.2,Goiânia,GO,SUL,Débito
2024-11-22,Cliente 115,Loja Leste,Monitor,Eletrônicos,4,3308.69,2114.22,Salvador,BA,Centro-Oeste,Boleto
2023-12-09,Cliente 137,Loja Leste,Monitor,Eletrônicos,3,1388.61,1041.31,Porto Alegre,RS,Nordeste,Crédito
2024-03-24,Cliente 154,Loja Centro,Monitor,Eletrônicos,1,1083.47,752.05,Rio de Janeiro,RJ,SUL,Crédito
2023-07-06,Cliente 131,Loja Centro,Celular,Eletrônicos,2,2221.94,1568.06,Fortaleza,CE,nordeste,Crédito
2024-02-08,Cliente 101,Loja Leste,Webcam,Acessórios,1,1710.72,990.95,Goiânia,GO,CENTRO-OESTE,Boleto
2023-04-03,Cliente 118,Loja Centro,Cadeira,Móveis,3,2788.11,2145.11,Fortaleza,CE,SUDESTE,Pix
2023-09-08,Cliente 189,Loja Centro,Monitor,Eletrônicos,7,1510.02,1052.38,Salvador,BA,Sul,Débito
2024-08-09,Cliente 96,Loja Norte,Mesa,Móveis,7,3259.31,2458.4,Curitiba,PR,Nordeste,Pix
2023-01-11,Cliente 122,Loja Oeste,Fone de Ouvido,Acessórios,7,1739.19,1036.65,Fortaleza,CE,sudeste,Crédito
2023-11-01,Cliente 119,Loja Leste,Celular,Eletrônicos,9,2425.58,1687.57,Belo Horizonte,MG,SUL,Boleto
2024-10-16,Cliente 156,Loja Norte,Mouse,Eletrônicos,7,354.18,241.84,Belo Horizonte,MG,nordeste,Débito
2024-03-27,Cliente 86,Loja Leste,Mouse,Eletrônicos,7,657.39,518.43,Goiânia,GO,SUL,Pix
2024-09-11,Cliente 87,Loja Leste,Monitor,Eletrônicos,1,2061.59,1070.15,Goiânia,GO,nordeste,Débito
2023-05-01,Cliente 14,Loja Sul,Notebook,Eletrônicos,7,742.94,403.81,São Paulo,SP,sudeste,Boleto
2024-12-30,Cliente 166,Loja Centro,Cadeira,Móveis,8,1810.94,1378.19,São Paulo,SP,SUL,Crédito
2023-07-20,Cliente 177,Loja Leste,Mouse,Eletrônicos,6,2689.76,2064.66,Curitiba,PR,Sul,Boleto
2024-09-01,Cliente 82,Loja Oeste,Mesa,Móveis,8,3230.6,2474.81,Belo Horizonte,MG,centro-oeste,Boleto
2023-11-02,Cliente 133,Loja Oeste,Celular,Eletrônicos,8,2454.56,1473.7,Fortaleza,CE,CENTRO-OESTE,Crédito
2024-01-29,Cliente 156,Loja Oeste,Celular,Eletrônicos,3,2442.21,1895.11,Rio de Janeiro,RJ,sudeste,Pix
2023-01-10,Cliente 13,Loja Norte,Cadeira,Móveis,3,3410.14,2667.53,Brasília,DF,CENTRO-OESTE,Débito
2024-08-08,Cliente 50,Loja Leste,Monitor,Eletrônicos,4,3433.1,2119.35,Rio de Janeiro,RJ,SUL,Boleto
2024-07-02,Cliente 74,Loja Centro,Notebook,Eletrônicos,2,911.51,662.99,Belo Horizonte,MG,Nordeste,Boleto
2024-06-22,Cliente 69,Loja Norte,Celular,Eletrônicos,3,2609.38,2080.32,Rio de Janeiro,RJ,Nordeste,Crédito
2024-11-13,Cliente 94,Loja Sul,Webcam,Acessórios,7,2647.46,1699.34,Salvador,BA,centro-oeste,Débito
2024-07-13,Cliente 83,Loja Oeste,Teclado,Eletrônicos,6,1297.28,699.1,Curitiba,PR,Centro-Oeste,Crédito
2023-06-01,Cliente 141,Loja Norte,Impressora,Eletrônicos,1,2754.23,1502.18,Curitiba,PR,CENTRO-OESTE,Débito
2024-09-19,Cliente 128,Loja Centro,Monitor,Eletrônicos,3,1923.93,1215.25,Salvador,BA,Nordeste,Débito
2024-02-25,Cliente 135,Loja Sul,Mesa,Móveis,7,1086.11,850.39,Goiânia,GO,Centro-Oeste,Pix
2023-06-04,Cliente 134,Loja Norte,Impressora,Eletrônicos,6,1157.31,736.58,Porto Alegre,RS,sudeste,Crédito
2024-07-13,Cliente 13,Loja Oeste,Mouse,Eletrônicos,6,2554.61,1315.07,Brasília,DF,Centro-Oeste,Pix
2023-12-13,Cliente 139,Loja Centro,Impressora,Eletrônicos,6,2638.08,1910.37,Porto Alegre,RS,Sudeste,Pix
2024-07-23,Cliente 175,Loja Leste,Fone de Ouvido,Acessórios,2,55.2,42.58,São Paulo,SP,Centro-Oeste,Boleto
2024-04-02,Cliente 137,Loja Oeste,Cadeira,Móveis,8,1551.58,1049.62,Porto Alegre,RS,nordeste,Boleto
2023-08-13,Cliente 60,Loja Sul,Monitor,Eletrônicos,5,1390.88,833.34,Recife,PE,Centro-Oeste,Boleto
2024-05-06,Cliente 148,Loja Norte,Cadeira,Móveis,7,3410.53,1908.5,Goiânia,GO,SUDESTE,Boleto
2023-01-01,Cliente 47,Loja Norte,Teclado,Eletrônicos,2,2175.65,1136.3,Brasília,DF,Centro-Oeste,Pix
2023-02-21,Cliente 83,Loja Norte,Monitor,Eletrônicos,8,894.81,712.34,Brasília,DF,sudeste,Pix
2024-03-02,Cliente 7,Loja Oeste,Notebook,Eletrônicos,1,921.12,496.64,Salvador,BA,Centro-Oeste,Boleto
2024-05-13,Cliente 116,Loja Norte,Teclado,Eletrônicos,2,980.4,769.46,Goiânia,GO,nordeste,Boleto
2024-08-17,Cliente 30,Loja Oeste,Notebook,Eletrônicos,9,2641.21,2062.1,Goiânia,GO,centro-oeste,Crédito
2024-03-22,Cliente 94,Loja Norte,Celular,Eletrônicos,8,3420.59,1948.21,Porto Alegre,RS,CENTRO-OESTE,Boleto
2024-06-02,Cliente 192,Loja Oeste,Fone de Ouvido,Acessórios,6,1857.71,1378.18,Brasília,DF,Nordeste,Pix
2024-07-02,Cliente 65,Loja Sul,Celular,Eletrônicos,4,440.65,303.84,Rio de Janeiro,RJ,SUL,Boleto
2023-12-14,Cliente 123,Loja Sul,Mouse,Eletrônicos,4,2962.68,1765.88,Recife,PE,Centro-Oeste,Boleto
2023-05-26,Cliente 57,Loja Oeste,Celular,Eletrônicos,4,1563.13,855.57,Porto Alegre,RS,SUL,Boleto
2024-09-27,Cliente 21,Loja Oeste,Celular,Eletrônicos,7,3163.5,1650.75,Salvador,BA,CENTRO-OESTE,Boleto
2023-08-15,Cliente 33,Loja Norte,Mesa,Móveis,8,2094.56,1467.54,Salvador,BA,CENTRO-OESTE,Crédito
2023-12-26,Cliente 190,Loja Centro,Notebook,Eletrônicos,6,2082.72,1241.11,São Paulo,SP,Centro-Oeste,Débito
2024-08-03,Cliente 18,Loja Oeste,Impressora,Eletrônicos,9,1306.91,666.16,Salvador,BA,Sul,Pix
2024-04-25,Cliente 27,Loja Norte,Cadeira,Móveis,5,1460.19,1106.71,Belo Horizonte,MG,Sul,Débito
2023-07-19,Cliente 183,Loja Sul,Monitor,Eletrônicos,7,1210.01,678.4,São Paulo,SP,CENTRO-OESTE,Boleto
2023-06-10,Cliente 129,Loja Norte,Mesa,Móveis,9,119.47,73.93,Goiânia,GO,sudeste,Boleto
2023-11-30,Cliente 163,Loja Leste,Notebook,Eletrônicos,8,1982.48,1445.57,Brasília,DF,centro-oeste,Débito
2023-02-18,Cliente 151,Loja Leste,Celular,Eletrônicos,8,2989.19,1875.65,Curitiba,PR,Centro-Oeste,Débito
2024-02-26,Cliente 7,Loja Oeste,Webcam,Acessórios,4,3043.36,2293.67,Brasília,DF,Centro-Oeste,Boleto
2023-02-26,Cliente 176,Loja Sul,Fone de Ouvido,Acessórios,6,3417.48,2519.67,Salvador,BA,SUL,Pix
2024-09-16,Cliente 187,Loja Centro,Notebook,Eletrônicos,3,2122.07,1161.03,Fortaleza,CE,sudeste,Crédito
2023-06-01,Cliente 104,Loja Sul,Celular,Eletrônicos,4,2501.81,1768.58,Goiânia,GO,SUDESTE,Boleto
2023-12-07,Cliente 160,Loja Sul,Fone de Ouvido,Acessórios,6,1049.29,599.44,Belo Horizonte,MG,sudeste,Pix
2023-07-28,Cliente 150,Loja Oeste,Impressora,Eletrônicos,2,283.52,179.36,Fortaleza,CE,Centro-Oeste,Débito
2024-07-20,Cliente 118,Loja Centro,Cadeira,Móveis,9,362.43,276.82,Salvador,BA,centro-oeste,Pix
2024-12-08,Cliente 141,Loja Centro,Notebook,Eletrônicos,6,2505.85,1827.88,Fortaleza,CE,Nordeste,Débito
2024-06-18,Cliente 56,Loja Oeste,Impressora,Eletrônicos,10,2211.96,1200.17,Salvador,BA,Nordeste,Crédito
2023-02-16,Cliente 105,Loja Oeste,Celular,Eletrônicos,6,333.15,185.55,São Paulo,SP,nordeste,Boleto
2024-07-14,Cliente 63,Loja Oeste,Teclado,Eletrônicos,3,1894.82,1127.93,Rio de Janeiro,RJ,Centro-Oeste,Crédito
2024-08-05,Cliente 143,Loja Norte,Teclado,Eletrônicos,9,3282.2,1862.05,Fortaleza,CE,sudeste,Pix
2024-05-05,Cliente 62,Loja Centro,Webcam,Acessórios,5,341.43,219.18,Belo Horizonte,MG,nordeste,Débito
2024-02-22,Cliente 144,Loja Sul,Webcam,Acessórios,9,1333.33,752.97,São Paulo,SP,centro-oeste,Débito
2024-07-02,Cliente 102,Loja Leste,Impressora,Eletrônicos,2,1510.68,828.71,Brasília,DF,Nordeste,Boleto
2023-12-25,Cliente 145,Loja Sul,Notebook,Eletrônicos,8,1708.58,1364.65,Recife,PE,Centro-Oeste,Débito
2024-10-16,Cliente 172,Loja Leste,Mesa,Móveis,2,2847.55,1695.82,Porto Alegre,RS,Centro-Oeste,Débito
2024-06-29,Cliente 167,Loja Oeste,Mesa,Móveis,5,184.89,110.65,São Paulo,SP,centro-oeste,Crédito
2023-06-04,Cliente 55,Loja Sul,Notebook,Eletrônicos,6,2830.44,1864.07,Brasília,DF,Centro-Oeste,Pix
2023-10-23,Cliente 30,Loja Centro,Mesa,Móveis,3,210.3,106.49,Fortaleza,CE,SUL,Crédito
2023-11-07,Cliente 149,Loja Norte,Mesa,Móveis,8,2586.24,2019.58,São Paulo,SP,sudeste,Boleto
2024-11-27,Cliente 30,Loja Centro,Impressora,Eletrônicos,9,2365.35,1486.47,São Paulo,SP,Nordeste,Pix
2024-12-22,Cliente 71,Loja Leste,Impressora,Eletrônicos,2,846.8,495.68,Recife,PE,Nordeste,Crédito
2024-10-18,Cliente 142,Loja Oeste,Notebook,Eletrônicos,5,1208.22,713.16,São Paulo,SP,SUDESTE,Débito
2024-11-29,Cliente 10,Loja Leste,Celular,Eletrônicos,7,3065.78,2057.76,São Paulo,SP,SUL,Pix
2024-12-13,Cliente 167,Loja Oeste,Webcam,Acessórios,6,1557.98,941.78,Curitiba,PR,Sudeste,Débito
2023-05-24,Cliente 43,Loja Sul,Impressora,Eletrônicos,9,800.49,470.58,Curitiba,PR,Nordeste,Pix
2023-08-30,Cliente 90,Loja Centro,Fone de Ouvido,Acessórios,8,182.42,131.14,Rio de Janeiro,RJ,SUL,Débito
2024-02-16,Cliente 180,Loja Norte,Cadeira,Móveis,10,2225.82,1587.14,Porto Alegre,RS,CENTRO-OESTE,Crédito
2024-12-28,Cliente 141,Loja Centro,Notebook,Eletrônicos,5,1281.53,868.25,São Paulo,SP,SUL,Boleto
2024-08-12,Cliente 97,Loja Centro,Celular,Eletrônicos,6,410.49,206.51,Belo Horizonte,MG,Centro-Oeste,Crédito
2024-05-24,Cliente 4,Loja Oeste,Webcam,Acessórios,9,3311.01,1864.85,Goiânia,GO,centro-oeste,Crédito
2023-01-19,Cliente 59,Loja Oeste,Impressora,Eletrônicos,9,3193.06,1694.86,Recife,PE,SUL,Boleto
2023-04-14,Cliente 98,Loja Sul,Webcam,Acessórios,3,1945.83,1185.89,Rio de Janeiro,RJ,Nordeste,Pix
2023-06-08,Cliente 90,Loja Norte,Impressora,Eletrônicos,3,1325.44,754.83,Recife,PE,nordeste,Crédito
2023-06-26,Cliente 198,Loja Norte,Teclado,Eletrônicos,7,2097.59,1333.5,Fortaleza,CE,CENTRO-OESTE,Pix
2024-07-22,Cliente 16,Loja Oeste,Celular,Eletrônicos,5,1734.57,1056.63,Goiânia,GO,centro-oeste,Boleto
2023-12-11,Cliente 199,Loja Leste,Mouse,Eletrônicos,4,2299.5,1211.53,Fortaleza,CE,sudeste,Boleto
2023-03-26,Cliente 68,Loja Sul,Notebook,Eletrônicos,3,1370.16,1073.0,Porto Alegre,RS,Centro-Oeste,Crédito
2023-04-18,Cliente 95,Loja Norte,Impressora,Eletrônicos,1,2976.17,1722.45,Salvador,BA,nordeste,Pix
2024-02-29,Cliente 190,Loja Oeste,Cadeira,Móveis,9,2602.5,1413.24,Salvador,BA,SUL,Pix
2023-08-13,Cliente 187,Loja Leste,Cadeira,Móveis,10,2803.66,1498.14,Rio de Janeiro,RJ,centro-oeste,Crédito
2023-01-22,Cliente 155,Loja Norte,Cadeira,Móveis,9,1723.62,1083.42,Goiânia,GO,centro-oeste,Débito
2023-06-18,Cliente 80,Loja Norte,Celular,Eletrônicos,10,1403.01,838.41,Curitiba,PR,Centro-Oeste,Boleto
2024-03-23,Cliente 67,Loja Sul,Notebook,Eletrônicos,5,2326.64,1247.82,Fortaleza,CE,Sudeste,Débito
2023-11-30,Cliente 91,Loja Sul,Impressora,Eletrônicos,4,1265.45,739.94,Rio de Janeiro,RJ,nordeste,Crédito
2023-06-06,Cliente 23,Loja Norte,Fone de Ouvido,Acessórios,3,2869.53,1805.14,Curitiba,PR,centro-oeste,Pix
2024-11-14,Cliente 91,Loja Sul,Mouse,Eletrônicos,6,299.76,150.68,Salvador,BA,SUDESTE,Pix
2024-07-08,Cliente 129,Loja Centro,Teclado,Eletrônicos,6,72.87,45.22,Fortaleza,CE,centro-oeste,Pix
2023-06-04,Cliente 101,Loja Norte,Fone de Ouvido,Acessórios,1,1563.18,1002.38,Belo Horizonte,MG,Sul,Pix
2023-04-18,Cliente 188,Loja Norte,Notebook,Eletrônicos,10,781.03,514.58,Belo Horizonte,MG,SUDESTE,Boleto
2024-02-24,Cliente 33,Loja Leste,Celular,Eletrônicos,8,903.73,493.79,Belo Horizonte,MG,Centro-Oeste,Boleto
2024-06-02,Cliente 131,Loja Centro,Celular,Eletrônicos,7,3093.2,1858.16,Porto Alegre,RS,CENTRO-OESTE,Pix
2023-10-29,Cliente 150,Loja Norte,Impressora,Eletrônicos,8,2258.57,1439.48,Brasília,DF,CENTRO-OESTE,Pix
2024-03-03,Cliente 126,Loja Sul,Cadeira,Móveis,10,718.89,375.17,Goiânia,GO,Centro-Oeste,Débito
2023-01-05,Cliente 176,Loja Sul,Impressora,Eletrônicos,9,949.19,706.67,Recife,PE,Sul,Boleto
2023-07-15,Cliente 20,Loja Leste,Impressora,Eletrônicos,9,771.87,429.17,Fortaleza,CE,sudeste,Débito
2023-11-06,Cliente 11,Loja Norte,Mouse,Eletrônicos,8,2109.21,1270.72,Fortaleza,CE,centro-oeste,Débito
2024-11-11,Cliente 187,Loja Centro,Monitor,Eletrônicos,2,2306.94,1704.01,Curitiba,PR,centro-oeste,Crédito
2023-06-11,Cliente 64,Loja Leste,Mouse,Eletrônicos,7,1014.44,756.1,Recife,PE,SUDESTE,Crédito
2024-09-21,Cliente 165,Loja Sul,Mouse,Eletrônicos,4,1777.53,1334.86,Goiânia,GO,Sul,Crédito
2023-09-04,Cliente 145,Loja Leste,Mouse,Eletrônicos,5,2723.38,1907.58,Salvador,BA,centro-oeste,Crédito
2023-11-22,Cliente 149,Loja Centro,Mesa,Móveis,4,947.31,498.26,Fortaleza,CE,Sudeste,Boleto
2024-01-25,Cliente 91,Loja Centro,Impressora,Eletrônicos,9,1499.82,832.41,São Paulo,SP,SUL,Boleto
2023-05-27,Cliente 80,Loja Leste,Notebook,Eletrônicos,7,3199.33,2226.43,Belo Horizonte,MG,centro-oeste,Débito
2024-12-14,Cliente 38,Loja Leste,Teclado,Eletrônicos,2,2252.23,1497.91,Salvador,BA,sudeste,Débito
2023-10-24,Cliente 9,Loja Centro,Mesa,Móveis,7,482.54,250.01,São Paulo,SP,Nordeste,Boleto
2023-05-20,Cliente 182,Loja Oeste,Webcam,Acessórios,8,3235.14,1634.71,Goiânia,GO,centro-oeste,Crédito
2024-03-08,Cliente 136,Loja Leste,Notebook,Eletrônicos,10,1697.77,1029.1,Goiânia,GO,nordeste,Pix
2024-02-05,Cliente 143,Loja Norte,Notebook,Eletrônicos,4,1494.68,789.02,Brasília,DF,sudeste,Pix
2024-06-22,Cliente 176,Loja Leste,Notebook,Eletrônicos,4,1675.1,936.03,Fortaleza,CE,sudeste,Pix
2023-06-08,Cliente 7,Loja Centro,Monitor,Eletrônicos,1,722.79,363.57,Goiânia,GO,Nordeste,Boleto
2024-10-29,Cliente 73,Loja Leste,Teclado,Eletrônicos,1,1714.2,1182.37,Recife,PE,SUL,Pix
2024-09-22,Cliente 44,Loja Centro,Celular,Eletrônicos,9,2521.12,1898.24,Goiânia,GO,Sul,Débito
2023-06-28,Cliente 40,Loja Oeste,Celular,Eletrônicos,9,454.35,272.18,Curitiba,PR,Sul,Débito
2023-12-02,Cliente 66,Loja Centro,Teclado,Eletrônicos,8,2363.64,1305.67,Goiânia,GO,sudeste,Pix
2023-10-30,Cliente 126,Loja Sul,Webcam,Acessórios,9,2409.58,1816.17,Curitiba,PR,SUL,Débito
2024-09-06,Cliente 69,Loja Leste,Mouse,Eletrônicos,9,1436.27,852.26,Brasília,DF,centro-oeste,Crédito
2024-03-14,Cliente 56,Loja Leste,Notebook,Eletrônicos,10,649.26,515.97,Fortaleza,CE,nordeste,Débito
2024-10-25,Cliente 5,Loja Sul,Celular,Eletrônicos,6,3424.34,2379.47,Salvador,BA,Nordeste,Débito
2024-05-26,Cliente 192,Loja Leste,Fone de Ouvido,Acessórios,6,183.49,139.88,Fortaleza,CE,Sudeste,Crédito
2023-03-21,Cliente 59,Loja Sul,Monitor,Eletrônicos,8,2773.93,1466.01,Rio de Janeiro,RJ,CENTRO-OESTE,Crédito
2024-01-19,Cliente 173,Loja Leste,Cadeira,Móveis,4,865.84,642.33,Curitiba,PR,CENTRO-OESTE,Boleto
2023-02-01,Cliente 24,Loja Oeste,Cadeira,Móveis,2,218.23,129.57,São Paulo,SP,Sul,Débito
2023-06-28,Cliente 99,Loja Centro,Mesa,Móveis,1,2979.77,1878.55,Belo Horizonte,MG,CENTRO-OESTE,Débito
2023-08-21,Cliente 60,Loja Centro,Mouse,Eletrônicos,5,500.06,307.99,Recife,PE,nordeste,Crédito
2023-01-08,Cliente 17,Loja Leste,Cadeira,Móveis,9,3339.35,1860.32,São Paulo,SP,sudeste,Boleto
2023-09-14,Cliente 12,Loja Sul,Mouse,Eletrônicos,10,1068.11,683.09,Goiânia,GO,sudeste,Pix
2023-01-06,Cliente 194,Loja Sul,Notebook,Eletrônicos,2,2113.16,1506.53,Brasília,DF,nordeste,Boleto
2024-01-09,Cliente 154,Loja Sul,Monitor,Eletrônicos,3,2818.86,2253.18,Salvador,BA,sudeste,Boleto
2024-10-29,Cliente 8,Loja Norte,Impressora,Eletrônicos,6,678.31,361.42,Curitiba,PR,SUDESTE,Boleto
2024-03-09,Cliente 6,Loja Norte,Celular,Eletrônicos,1,1419.14,848.59,Rio de Janeiro,RJ,SUL,Débito
2024-11-11,Cliente 78,Loja Oeste,Monitor,Eletrônicos,8,1569.04,919.87,Salvador,BA,Sudeste,Pix
2024-12-31,Cliente 127,Loja Oeste,Celular,Eletrônicos,8,1213.1,661.56,Rio de Janeiro,RJ,CENTRO-OESTE,Boleto
2024-04-20,Cliente 134,Loja Oeste,Mesa,Móveis,7,3448.35,2050.98,Belo Horizonte,MG,centro-oeste,Crédito
2023-11-21,Cliente 30,Loja Centro,Impressora,Eletrônicos,4,390.29,308.81,Brasília,DF,sudeste,Pix
2024-05-27,Cliente 80,Loja Sul,Teclado,Eletrônicos,2,592.39,420.9,Porto Alegre,RS,SUL,Boleto
2024-03-30,Cliente 20,Loja Leste,Celular,Eletrônicos,2,3207.81,2503.92,Curitiba,PR,SUL,Crédito
2023-11-22,Cliente 168,Loja Centro,Webcam,Acessórios,7,1437.89,857.49,São Paulo,SP,centro-oeste,Pix
2024-10-27,Cliente 24,Loja Leste,Celular,Eletrônicos,4,926.87,711.68,São Paulo,SP,nordeste,Crédito
2023-02-07,Cliente 30,Loja Centro,Celular,Eletrônicos,7,409.72,284.79,São Paulo,SP,SUDESTE,Boleto
2024-06-18,Cliente 162,Loja Centro,Monitor,Eletrônicos,4,3006.94,2103.05,Brasília,DF,Centro-Oeste,Débito
2024-03-08,Cliente 67,Loja Centro,Notebook,Eletrônicos,6,1671.94,1026.91,Curitiba,PR,Sudeste,Crédito
2024-02-13,Cliente 186,Loja Centro,Webcam,Acessórios,6,1053.15,567.61,Rio de Janeiro,RJ,Centro-Oeste,Débito
2023-10-05,Cliente 196,Loja Norte,Cadeira,Móveis,2,1502.95,877.79,Rio de Janeiro,RJ,SUL,Crédito
2024-02-10,Cliente 112,Loja Norte,Mouse,Eletrônicos,8,1144.01,672.1,Porto Alegre,RS,SUL,Débito
2023-10-28,Cliente 33,Loja Centro,Teclado,Eletrônicos,1,2272.56,1746.16,Curitiba,PR,sudeste,Boleto
2024-09-03,Cliente 90,Loja Centro,Fone de Ouvido,Acessórios,7,239.11,156.75,Porto Alegre,RS,Nordeste,Débito
2024-05-22,Cliente 74,Loja Leste,Monitor,Eletrônicos,7,1398.64,760.94,Porto Alegre,RS,SUL,Pix
2023-10-04,Cliente 149,Loja Sul,Monitor,Eletrônicos,2,3315.64,2405.89,Curitiba,PR,Sudeste,Boleto
2023-08-07,Cliente 122,Loja Centro,Notebook,Eletrônicos,5,406.73,287.68,Salvador,BA,Sul,Pix
2024-05-23,Cliente 140,Loja Oeste,Impressora,Eletrônicos,2,2661.35,1340.16,Curitiba,PR,Sudeste,Boleto
2024-04-08,Cliente 192,Loja Leste,Fone de Ouvido,Acessórios,10,2932.86,2125.8,Recife,PE,Sudeste,Crédito
2024-12-13,Cliente 173,Loja Sul,Fone de Ouvido,Acessórios,4,3444.55,2005.72,Brasília,DF,SUL,Pix
2023-08-17,Cliente 96,Loja Oeste,Celular,Eletrônicos,8,879.54,510.34,Porto Alegre,RS,Centro-Oeste,Débito
2024-05-29,Cliente 198,Loja Sul,Impressora,Eletrônicos,8,168.78,118.05,Goiânia,GO,SUDESTE,Pix
2023-09-18,Cliente 2,Loja Oeste,Monitor,Eletrônicos,8,2799.71,1668.43,Rio de Janeiro,RJ,Sul,Boleto
2024-07-24,Cliente 147,Loja Leste,Notebook,Eletrônicos,2,1838.27,1261.81,Rio de Janeiro,RJ,SUL,Crédito
2024-11-03,Cliente 91,Loja Centro,Webcam,Acessórios,3,1998.07,1195.38,Salvador,BA,CENTRO-OESTE,Pix
2024-04-02,Cliente 187,Loja Norte,Celular,Eletrônicos,3,1782.56,1175.05,Goiânia,GO,nordeste,Boleto
2024-09-12,Cliente 156,Loja Norte,Fone de Ouvido,Acessórios,7,3314.83,2394.31,São Paulo,SP,SUL,Crédito
2023-02-06,Cliente 177,Loja Leste,Impressora,Eletrônicos,2,2109.05,1599.82,Rio de Janeiro,RJ,SUDESTE,Boleto
